STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2022,,0.05578,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2022,,0.048440000000000004,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2022,,0.05559,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2022,,0.0569,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT13,Vienna,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2022,,0.08099,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT11,Burgenland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y40T44,From 40 to 44 years,F,Female,BR_L_W,Live births per woman,2022,,0.04645,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,FERT_RATIO,Fertility rate,Y25T29,From 25 to 29 years,F,Female,BR_L_W,Live births per woman,2021,,0.42488,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT31,Upper Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y25T29,From 25 to 29 years,F,Female,BR_L_W,Live births per woman,2021,,0.5180899999999999,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y25T29,From 25 to 29 years,F,Female,BR_L_W,Live births per woman,2021,,0.48786,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT13,Vienna,_Z,Not applicable,FERT_RATIO,Fertility rate,Y25T29,From 25 to 29 years,F,Female,BR_L_W,Live births per woman,2021,,0.29957,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y25T29,From 25 to 29 years,F,Female,BR_L_W,Live births per woman,2021,,0.44905000000000006,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y25T29,From 25 to 29 years,F,Female,BR_L_W,Live births per woman,2021,,0.49152,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y25T29,From 25 to 29 years,F,Female,BR_L_W,Live births per woman,2021,,0.4679,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y25T29,From 25 to 29 years,F,Female,BR_L_W,Live births per woman,2021,,0.44993,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT11,Burgenland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y25T29,From 25 to 29 years,F,Female,BR_L_W,Live births per woman,2021,,0.42045,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT11,Burgenland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y25T29,From 25 to 29 years,F,Female,BR_L_W,Live births per woman,2022,,0.44403,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y25T29,From 25 to 29 years,F,Female,BR_L_W,Live births per woman,2022,,0.45176,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y25T29,From 25 to 29 years,F,Female,BR_L_W,Live births per woman,2022,,0.4366,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y25T29,From 25 to 29 years,F,Female,BR_L_W,Live births per woman,2022,,0.4763400000000001,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y25T29,From 25 to 29 years,F,Female,BR_L_W,Live births per woman,2022,,0.4175,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT13,Vienna,_Z,Not applicable,FERT_RATIO,Fertility rate,Y25T29,From 25 to 29 years,F,Female,BR_L_W,Live births per woman,2022,,0.29921000000000003,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y25T29,From 25 to 29 years,F,Female,BR_L_W,Live births per woman,2022,,0.44328999999999996,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT31,Upper Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y25T29,From 25 to 29 years,F,Female,BR_L_W,Live births per woman,2022,,0.49770000000000003,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,FERT_RATIO,Fertility rate,Y25T29,From 25 to 29 years,F,Female,BR_L_W,Live births per woman,2022,,0.40517000000000003,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,2021,,0.33917,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,2021,,0.27575,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,2021,,0.32168,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT13,Vienna,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,2021,,0.30430999999999997,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT31,Upper Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,2021,,0.27175,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT11,Burgenland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,2021,,0.28774,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,2021,,0.30383999999999994,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,2021,,0.27595000000000003,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,2021,,0.26777,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,2022,,0.23960000000000004,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,2022,,0.2481,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,2022,,0.27417,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT11,Burgenland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,2022,,0.24492999999999998,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT31,Upper Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,2022,,0.25920000000000004,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT13,Vienna,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,2022,,0.29197999999999996,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,2022,,0.28158,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,2022,,0.2539,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,2022,,0.29528,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y30T34,From 30 to 34 years,F,Female,BR_L_W,Live births per woman,2021,,0.53457,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y30T34,From 30 to 34 years,F,Female,BR_L_W,Live births per woman,2021,,0.55253,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y30T34,From 30 to 34 years,F,Female,BR_L_W,Live births per woman,2021,,0.48574999999999996,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT13,Vienna,_Z,Not applicable,FERT_RATIO,Fertility rate,Y30T34,From 30 to 34 years,F,Female,BR_L_W,Live births per woman,2021,,0.41631999999999997,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT11,Burgenland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y30T34,From 30 to 34 years,F,Female,BR_L_W,Live births per woman,2021,,0.50137,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,FERT_RATIO,Fertility rate,Y30T34,From 30 to 34 years,F,Female,BR_L_W,Live births per woman,2021,,0.58147,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT31,Upper Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y30T34,From 30 to 34 years,F,Female,BR_L_W,Live births per woman,2021,,0.58222,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y30T34,From 30 to 34 years,F,Female,BR_L_W,Live births per woman,2021,,0.6153500000000001,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y30T34,From 30 to 34 years,F,Female,BR_L_W,Live births per woman,2021,,0.49596000000000007,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y30T34,From 30 to 34 years,F,Female,BR_L_W,Live births per woman,2022,,0.46743,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y30T34,From 30 to 34 years,F,Female,BR_L_W,Live births per woman,2022,,0.57716,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT31,Upper Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y30T34,From 30 to 34 years,F,Female,BR_L_W,Live births per woman,2022,,0.5547300000000001,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT11,Burgenland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y30T34,From 30 to 34 years,F,Female,BR_L_W,Live births per woman,2022,,0.48722,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,FERT_RATIO,Fertility rate,Y30T34,From 30 to 34 years,F,Female,BR_L_W,Live births per woman,2022,,0.5462100000000001,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT13,Vienna,_Z,Not applicable,FERT_RATIO,Fertility rate,Y30T34,From 30 to 34 years,F,Female,BR_L_W,Live births per woman,2022,,0.40209999999999996,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y30T34,From 30 to 34 years,F,Female,BR_L_W,Live births per woman,2022,,0.47728000000000004,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y30T34,From 30 to 34 years,F,Female,BR_L_W,Live births per woman,2022,,0.51457,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y30T34,From 30 to 34 years,F,Female,BR_L_W,Live births per woman,2022,,0.5268999999999999,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT31,Upper Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y20T24,From 20 to 24 years,F,Female,BR_L_W,Live births per woman,2021,,0.17379,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y20T24,From 20 to 24 years,F,Female,BR_L_W,Live births per woman,2021,,0.17906,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,FERT_RATIO,Fertility rate,Y20T24,From 20 to 24 years,F,Female,BR_L_W,Live births per woman,2021,,0.12675,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y20T24,From 20 to 24 years,F,Female,BR_L_W,Live births per woman,2021,,0.16715,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT11,Burgenland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y20T24,From 20 to 24 years,F,Female,BR_L_W,Live births per woman,2021,,0.11246,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y20T24,From 20 to 24 years,F,Female,BR_L_W,Live births per woman,2021,,0.15926,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y20T24,From 20 to 24 years,F,Female,BR_L_W,Live births per woman,2021,,0.15936,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y20T24,From 20 to 24 years,F,Female,BR_L_W,Live births per woman,2021,,0.16369,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT13,Vienna,_Z,Not applicable,FERT_RATIO,Fertility rate,Y20T24,From 20 to 24 years,F,Female,BR_L_W,Live births per woman,2021,,0.15879000000000001,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT13,Vienna,_Z,Not applicable,FERT_RATIO,Fertility rate,Y20T24,From 20 to 24 years,F,Female,BR_L_W,Live births per woman,2022,,0.1475,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT12,Lower Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y20T24,From 20 to 24 years,F,Female,BR_L_W,Live births per woman,2022,,0.16161,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT34,Vorarlberg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y20T24,From 20 to 24 years,F,Female,BR_L_W,Live births per woman,2022,,0.16978,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT32,Salzburg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y20T24,From 20 to 24 years,F,Female,BR_L_W,Live births per woman,2022,,0.15525999999999998,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT11,Burgenland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y20T24,From 20 to 24 years,F,Female,BR_L_W,Live births per woman,2022,,0.12052,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT22,Styria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y20T24,From 20 to 24 years,F,Female,BR_L_W,Live births per woman,2022,,0.16628,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT33,Tyrol,_Z,Not applicable,FERT_RATIO,Fertility rate,Y20T24,From 20 to 24 years,F,Female,BR_L_W,Live births per woman,2022,,0.12722,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.4),Fertility - Regions,I,A,Annual,TL2,TL2,AT21,Carinthia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y20T24,From 20 to 24 years,F,Female,BR_L_W,Live births per woman,2022,,0.16770000000000002,,AUT,Austria,A,Normal value,0,Units,2,Two
