year,id,label,value
2020,Himachal Pradesh,Himachal Pradesh,10138.2
2020,Jammu and Kashmir,Jammu and Kashmir,6178.7
2020,Jharkhand,Jharkhand,3817.1
2020,Karnataka,Karnataka,12119.9
2020,Kerala,Kerala,10846.8
2020,Madhya Pradesh,Madhya Pradesh,5541.1
2020,Maharashtra,Maharashtra,10364.6
2020,Manipur,Manipur,4170
2020,Meghalaya,Meghalaya,5032.6
2020,Mizoram,Mizoram,9730.1
2020,Nagaland,Nagaland,6697.7
2020,Odisha,Odisha,5836.1
2020,Puducherry,Puducherry,11435.8
2020,Punjab,Punjab,8469.6
2020,Rajasthan,Rajasthan,6352.4
2020,Sikkim,Sikkim,24144.8
2020,Tamil Nadu,Tamil Nadu,11540
2020,Telangana,Telangana,12344.1
2020,Tripura,Tripura,6500
2020,Uttar Pradesh,Uttar Pradesh,3514.4
2020,Uttarakhand,Uttarakhand,9786.3
2020,West Bengal,West Bengal,5741.5
2021,Andaman and Nicobar Islands,Andaman and Nicobar Islands,11770.6
2021,Andhra Pradesh,Andhra Pradesh,9836.7
2021,Arunachal Pradesh,Arunachal Pradesh,9645.8
2021,Assam,Assam,5293.8
2021,Bihar,Bihar,2368.4
2021,Chandigarh,Chandigarh,17214.5
2021,Chhattisgarh,Chhattisgarh,6296.2
2021,Delhi,Delhi,19010.3
2021,Goa,Goa,23603.6
2021,Gujarat,Gujarat,12412.7
2021,Haryana,Haryana,13418.1
2021,Himachal Pradesh,Himachal Pradesh,10453.2
2021,Jammu and Kashmir,Jammu and Kashmir,6360.4
2021,Jharkhand,Jharkhand,4407.3
2021,Karnataka,Karnataka,13485.5
2021,Kerala,Kerala,11803.5
2021,Madhya Pradesh,Madhya Pradesh,5875.9
2021,Maharashtra,Maharashtra,11422.8
2021,Manipur,Manipur,5004.5
2021,Meghalaya,Meghalaya,5481.1
2021,Mizoram,Mizoram,9930.2
2021,Nagaland,Nagaland,6622.1
2021,Odisha,Odisha,6887.7
2021,Puducherry,Puducherry,11662.2
2021,Punjab,Punjab,8954.7
2021,Rajasthan,Rajasthan,6806
2021,Sikkim,Sikkim,25147.4
2021,Tamil Nadu,Tamil Nadu,12299
2021,Telangana,Telangana,13501
2021,Tripura,Tripura,6918.7
2021,Uttar Pradesh,Uttar Pradesh,3874
2021,Uttarakhand,Uttarakhand,10098
2021,West Bengal,West Bengal,6185
2022,Andaman and Nicobar Islands,Andaman and Nicobar Islands,12449.8
2022,Andhra Pradesh,Andhra Pradesh,10581
2022,Arunachal Pradesh,Arunachal Pradesh,9664
2022,Assam,Assam,5780
2022,Bihar,Bihar,2537.6
2022,Chandigarh,Chandigarh,18967.8
2022,Chhattisgarh,Chhattisgarh,6552.5
2022,Delhi,Delhi,20230.9
2022,Goa,Goa,25573.6
2022,Gujarat,Gujarat,13282.7
2022,Haryana,Haryana,13908.6
2022,Himachal Pradesh,Himachal Pradesh,11029.5
2022,Jammu and Kashmir,Jammu and Kashmir,6784.2
2022,Jharkhand,Jharkhand,4559.6
2022,Karnataka,Karnataka,14736.3
2022,Kerala,Kerala,12273.4
2022,Madhya Pradesh,Madhya Pradesh,6082.9
2022,Maharashtra,Maharashtra,12397.8
2022,Manipur,Manipur,5373.4
2022,Meghalaya,Meghalaya,5935.2
2022,Mizoram,Mizoram,10679.2
2022,Nagaland,Nagaland,6845.8
2022,Odisha,Odisha,7027.7
2022,Puducherry,Puducherry,11786.7
2022,Punjab,Punjab,9110.4
2022,Rajasthan,Rajasthan,7212.8
2022,Sikkim,Sikkim,26682.8
2022,Tamil Nadu,Tamil Nadu,13372.2
2022,Telangana,Telangana,14882.8
2022,Tripura,Tripura,7383.6
2022,Uttar Pradesh,Uttar Pradesh,4127.7
2022,Uttarakhand,Uttarakhand,10833.4
2022,West Bengal,West Bengal,6573.6
2023,Andaman and Nicobar Islands,Andaman and Nicobar Islands,12971.9
2023,Andhra Pradesh,Andhra Pradesh,11162.1
2023,Arunachal Pradesh,Arunachal Pradesh,10402.5
2023,Assam,Assam,6647.3
2023,Bihar,Bihar,2787.9
2023,Chandigarh,Chandigarh,20189.3
2023,Chhattisgarh,Chhattisgarh,7047.2
2023,Delhi,Delhi,21552.1
2023,Goa,Goa,28206.2
2023,Gujarat,Gujarat,14083.6
2023,Haryana,Haryana,14917.8
2023,Himachal Pradesh,Himachal Pradesh,11758.4
2023,Jammu and Kashmir,Jammu and Kashmir,7304.7
2023,Jharkhand,Jharkhand,4847.9
2023,Karnataka,Karnataka,15736.1
2023,Kerala,Kerala,13211.5
2023,Madhya Pradesh,Madhya Pradesh,6492.1
2023,Maharashtra,Maharashtra,13356.1
2023,Manipur,Manipur,6030.8
2023,Meghalaya,Meghalaya,6535.4
2023,Mizoram,Mizoram,11523.3
2023,Nagaland,Nagaland,7499.2
2023,Odisha,Odisha,7764.9
2023,Puducherry,Puducherry,12203
2023,Punjab,Punjab,9541.6
2023,Rajasthan,Rajasthan,7801.5
2023,Sikkim,Sikkim,29564.8
2023,Tamil Nadu,Tamil Nadu,14777.9
2023,Telangana,Telangana,16034.3
2023,Tripura,Tripura,8251.4
2023,Uttar Pradesh,Uttar Pradesh,4519.2
2023,Uttarakhand,Uttarakhand,11892.6
2023,West Bengal,West Bengal,6948.1
